SNo_x,District,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20,metric_21,metric_22,metric_23,metric_24,metric_25,metric_26,metric_27,metric_28,metric_29,metric_30,Year,SNo_y,financial_metric_1,financial_metric_2,financial_metric_3,financial_metric_4,financial_metric_5,financial_metric_6,financial_metric_7,financial_metric_8,financial_metric_9,financial_metric_10,financial_metric_11,financial_metric_12,financial_metric_13,financial_metric_14,financial_metric_15,financial_metric_16,financial_metric_17,financial_metric_18,financial_metric_19,financial_metric_20,financial_metric_21,financial_metric_22,financial_metric_23,financial_metric_24,financial_metric_25,financial_metric_26,financial_metric_27,financial_metric_28,metric_1_yoy_change,metric_1_rolling_avg,metric_1_status,metric_2_yoy_change,metric_2_rolling_avg,metric_2_status,metric_3_yoy_change,metric_3_rolling_avg,metric_3_status,metric_4_yoy_change,metric_4_rolling_avg,metric_4_status,metric_5_yoy_change,metric_5_rolling_avg,metric_5_status,metric_6_yoy_change,metric_6_rolling_avg,metric_6_status,metric_7_yoy_change,metric_7_rolling_avg,metric_7_status,metric_8_yoy_change,metric_8_rolling_avg,metric_8_status,metric_9_yoy_change,metric_9_rolling_avg,metric_9_status,metric_10_yoy_change,metric_10_rolling_avg,metric_10_status,metric_11_yoy_change,metric_11_rolling_avg,metric_11_status,metric_12_yoy_change,metric_12_rolling_avg,metric_12_status,metric_13_yoy_change,metric_13_rolling_avg,metric_13_status,metric_14_yoy_change,metric_14_rolling_avg,metric_14_status,metric_15_yoy_change,metric_15_rolling_avg,metric_15_status,metric_16_yoy_change,metric_16_rolling_avg,metric_16_status,metric_17_yoy_change,metric_17_rolling_avg,metric_17_status,metric_18_yoy_change,metric_18_rolling_avg,metric_18_status,metric_19_yoy_change,metric_19_rolling_avg,metric_19_status,metric_20_yoy_change,metric_20_rolling_avg,metric_20_status,metric_21_yoy_change,metric_21_rolling_avg,metric_21_status,metric_22_yoy_change,metric_22_rolling_avg,metric_22_status,metric_23_yoy_change,metric_23_rolling_avg,metric_23_status,metric_24_yoy_change,metric_24_rolling_avg,metric_24_status,metric_25_yoy_change,metric_25_rolling_avg,metric_25_status,metric_26_yoy_change,metric_26_rolling_avg,metric_26_status,metric_27_yoy_change,metric_27_rolling_avg,metric_27_status,metric_28_yoy_change,metric_28_rolling_avg,metric_28_status,metric_29_yoy_change,metric_29_rolling_avg,metric_29_status,metric_30_yoy_change,metric_30_rolling_avg,metric_30_status,financial_metric_1_yoy_change,financial_metric_1_rolling_avg,financial_metric_1_status,financial_metric_2_yoy_change,financial_metric_2_rolling_avg,financial_metric_2_status,financial_metric_3_yoy_change,financial_metric_3_rolling_avg,financial_metric_3_status,financial_metric_4_yoy_change,financial_metric_4_rolling_avg,financial_metric_4_status,financial_metric_5_yoy_change,financial_metric_5_rolling_avg,financial_metric_5_status,financial_metric_6_yoy_change,financial_metric_6_rolling_avg,financial_metric_6_status,financial_metric_7_yoy_change,financial_metric_7_rolling_avg,financial_metric_7_status,financial_metric_8_yoy_change,financial_metric_8_rolling_avg,financial_metric_8_status,financial_metric_9_yoy_change,financial_metric_9_rolling_avg,financial_metric_9_status,financial_metric_10_yoy_change,financial_metric_10_rolling_avg,financial_metric_10_status,financial_metric_11_yoy_change,financial_metric_11_rolling_avg,financial_metric_11_status,financial_metric_12_yoy_change,financial_metric_12_rolling_avg,financial_metric_12_status,financial_metric_13_yoy_change,financial_metric_13_rolling_avg,financial_metric_13_status,financial_metric_14_yoy_change,financial_metric_14_rolling_avg,financial_metric_14_status,financial_metric_15_yoy_change,financial_metric_15_rolling_avg,financial_metric_15_status,financial_metric_16_yoy_change,financial_metric_16_rolling_avg,financial_metric_16_status,financial_metric_17_yoy_change,financial_metric_17_rolling_avg,financial_metric_17_status,financial_metric_18_yoy_change,financial_metric_18_rolling_avg,financial_metric_18_status,financial_metric_19_yoy_change,financial_metric_19_rolling_avg,financial_metric_19_status,financial_metric_20_yoy_change,financial_metric_20_rolling_avg,financial_metric_20_status,financial_metric_21_yoy_change,financial_metric_21_rolling_avg,financial_metric_21_status,financial_metric_22_yoy_change,financial_metric_22_rolling_avg,financial_metric_22_status,financial_metric_23_yoy_change,financial_metric_23_rolling_avg,financial_metric_23_status,financial_metric_24_yoy_change,financial_metric_24_rolling_avg,financial_metric_24_status,financial_metric_25_yoy_change,financial_metric_25_rolling_avg,financial_metric_25_status,financial_metric_26_yoy_change,financial_metric_26_rolling_avg,financial_metric_26_status,financial_metric_27_yoy_change,financial_metric_27_rolling_avg,financial_metric_27_status,financial_metric_28_yoy_change,financial_metric_28_rolling_avg,financial_metric_28_status,financial_score,future_score,future_risk
15.0,BAREILLY,79069,575834,39545,859626,12558,442862,8905,402092,6723,372473,5392,352995,4380,331007,8238,744592,7007,700700,0,0,0,0,0,0,0,0,0,0,171817,4782181,2021,47,,6.12,0.0,0.0,0.0,16091.26,0.0,0.0,0.0,0.0,0.0,16097.38,0.0,9529.93,631.22,4818.75,437.92,661.34,0.0,661.34,16079.16,99.89,18.22,11.62,3.92,5.76,0.38,21.68,53062.0,,No trend yet,362712.0,,No trend yet,21421.0,,No trend yet,456752.0,,No trend yet,5344.0,,No trend yet,187291.0,,No trend yet,3073.0,,No trend yet,137907.0,,No trend yet,1937.0,,No trend yet,106027.0,,No trend yet,1635.0,,No trend yet,106800.0,,No trend yet,1064.0,,No trend yet,80772.0,,No trend yet,-267.0,,No trend yet,-30960.0,,No trend yet,5623.0,,No trend yet,562300.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,92892.0,,No trend yet,1969601.0,,No trend yet,,,No trend yet,-6.1000000000000005,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,9480.82,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,9474.72,,No trend yet,0.0,,No trend yet,4341.84,,No trend yet,396.0,,No trend yet,4040.33,,No trend yet,374.3,,No trend yet,330.49,,No trend yet,0.0,,No trend yet,330.49,,No trend yet,9482.95,,No trend yet,0.2900000000000062,,No trend yet,-8.23,,No trend yet,8.18,,No trend yet,2.53,,No trend yet,4.91,,No trend yet,0.35,,No trend yet,15.97,,No trend yet,65175.89,55858.77,0
15.0,BAREILLY,53147,396499,30693,676828,11133,393461,9330,421000,7967,442760,7181,467184,5052,381339,10699,966678,7130,713000,1,101,0,0,0,0,0,0,0,0,142333,4858850,2022,47,,-16.3,0.0,0.0,0.0,13747.08,0.0,0.0,0.0,0.0,0.0,13730.78,0.0,9853.02,456.35,2451.42,211.82,774.58,0.0,774.58,13747.18,100.12,-16.4,6.65,5.79,9.35,0.48,22.27,-25922.0,52741.0,Slight increase,-179335.0,395151.6666666667,Slight increase,-8852.0,29454.0,Slight increase,-182798.0,646442.6666666666,Slight increase,-1425.0,10301.666666666666,Slight increase,-49401.0,363964.6666666667,Slight increase,425.0,8022.333333333333,High increase,18908.0,362425.6666666667,High increase,1244.0,6492.0,High increase,70287.0,360559.6666666667,High increase,1789.0,5443.333333333333,High increase,114189.0,355458.0,High increase,672.0,4249.333333333333,High increase,50332.0,320860.3333333333,High increase,2461.0,9147.333333333334,High increase,222086.0,828940.6666666666,High increase,123.0,5173.666666666667,High increase,12300.0,517366.6666666667,High increase,1.0,0.3333333333333333,High increase,101.0,33.666666666666664,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-29484.0,131025.0,Slight increase,76669.0,4151203.6666666665,High increase,,,No trend yet,-22.42,0.6799999999999997,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-2344.1800000000003,12149.593333333332,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-2366.5999999999985,12150.273333333333,High increase,0.0,0.0,Stable,323.09000000000015,8190.346666666667,High increase,-174.87,440.93,Slight increase,-2367.33,2682.863333333333,Stable,-226.1,237.78666666666663,Decrease,113.24,588.9233333333333,High increase,0.0,0.0,Stable,113.24,588.9233333333333,High increase,-2331.98,12140.85,High increase,0.2300000000000039,99.87,Slight increase,-34.62,9.423333333333334,Decrease,-4.969999999999999,7.236666666666667,Stable,1.87,3.7,High increase,3.59,5.319999999999999,High increase,0.0999999999999999,0.2966666666666667,High increase,0.5899999999999999,16.55333333333333,High increase,55858.77,64100.99,0
15.0,BAREILLY,35420,291566,27478,619155,10302,364753,9548,429520,7546,418822,6218,408100,4886,368932,10547,952111,5855,585500,93,9439,0,0,0,0,0,0,0,0,117893,4447898,2023,47,,-106.47,0.0,0.0,0.0,15844.28,0.0,0.0,0.0,0.0,0.0,15737.81,0.0,9408.54,674.27,4255.55,424.76,949.44,23.58,973.03,15736.14,99.99,1.67,4.36,5.48,28.06,1.3,39.2,-17727.0,55878.66666666666,Decrease,-104933.0,421299.6666666667,Decrease,-3215.0,32572.0,Decrease,-57673.0,718536.3333333334,Decrease,-831.0,11331.0,Stable,-28708.0,400358.6666666667,Stable,218.0,9261.0,Slight increase,8520.0,417537.3333333333,Slight increase,-421.0,7412.0,Slight increase,-23938.0,411351.6666666667,Slight increase,-963.0,6263.666666666667,Stable,-59084.0,409426.3333333333,Stable,-166.0,4772.666666666667,Slight increase,-12407.0,360426.0,Slight increase,-152.0,9828.0,Slight increase,-14567.0,887793.6666666666,Slight increase,-1275.0,6664.0,Decrease,-127500.0,666400.0,Decrease,92.0,31.33333333333333,High increase,9338.0,3180.0,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-24440.0,144014.33333333334,Decrease,-410952.0,4696309.666666667,Stable,,,No trend yet,-90.17,-38.88333333333333,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,2097.2000000000007,15227.54,Slight increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,2007.0299999999988,15188.656666666668,Slight increase,0.0,0.0,Stable,-444.4799999999996,9597.163333333334,Stable,217.92,587.2800000000001,High increase,1804.13,3841.906666666667,High increase,212.94,358.1666666666667,High increase,174.86,795.12,High increase,23.58,7.859999999999999,High increase,198.44999999999996,802.9833333333335,High increase,1988.9599999999991,15187.493333333332,Slight increase,-0.1300000000000096,100.0,Stable,18.07,1.163333333333333,High increase,-2.29,7.543333333333333,Decrease,-0.3099999999999996,5.0633333333333335,Slight increase,18.71,14.39,High increase,0.8200000000000001,0.7200000000000001,High increase,16.930000000000003,27.71666666666667,High increase,64100.99,53659.41,0
15.0,BAREILLY,31742,248455,23781,524679,9865,348219,8278,374599,7520,418756,6170,401845,5573,419949,10724,963906,3338,333800,61,6203,0,0,0,0,0,0,0,0,107052,4040411,2024,47,,-139.8,0.0,0.0,0.0,13269.52,0.0,13129.72,9289.73,590.29,1977.58,223.94,974.81,1.68,976.48,13058.03,99.45,71.7,6.97,4.54,45.94,10.69,68.14,,,,,,-3678.0,40103.0,Decrease,-43111.0,312173.3333333333,Decrease,-3697.0,27317.33333333333,Decrease,-94476.0,606887.3333333334,Decrease,-437.0,10433.333333333334,Stable,-16534.0,368811.0,Stable,-1270.0,9052.0,Stable,-54921.0,408373.0,Stable,-26.0,7677.666666666667,Stable,-66.0,426779.3333333333,Stable,-48.0,6523.0,Stable,-6255.0,425709.6666666667,Stable,687.0,5170.333333333333,Slight increase,51017.0,390073.3333333333,Slight increase,177.0,10656.666666666666,Slight increase,11795.0,960898.3333333334,Slight increase,-2517.0,5441.0,Decrease,-251700.0,544100.0,Decrease,-32.0,51.66666666666666,High increase,-3236.0,5247.666666666667,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-10841.0,122426.0,Decrease,-407487.0,4449053.0,Stable,,,No trend yet,-33.33000000000001,-87.52333333333335,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-2574.76,14286.96,Stable,0.0,0.0,Stable,13129.72,4376.573333333333,High increase,9289.73,3096.5766666666664,High increase,590.29,196.7633333333333,High increase,1977.58,659.1933333333333,High increase,-15513.87,9897.51,Decrease,974.81,324.93666666666667,High increase,-9406.86,6421.080000000001,Decrease,302.21000000000004,702.3666666666667,High increase,8802.48,6588.333333333333,High increase,-325.31,245.34333333333333,Decrease,-877.74,598.5733333333334,Decrease,-16.61,10.183333333333332,Decrease,-968.49,584.0500000000001,Decrease,-15690.2,9843.086666666666,Decrease,-89.3,70.26666666666667,Decrease,66.47,17.803333333333335,High increase,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,53659.41,,0
16.0,BASTI,25076,288661,31439,776328,10441,376423,15977,706883,15245,846228,13274,885538,9246,701766,33069,3018393,3607,360700,1,105,0,0,0,0,0,0,0,0,157375,7961025,2020,27,,153.59,0.0,0.0,0.0,19035.03,0.0,0.0,0.0,0.0,0.0,19188.62,0.0,14702.43,321.28,3318.43,12.12,645.52,7.43,652.95,19007.22,99.05,181.4,15.2,3.22,4.68,0.0,23.1,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,77371.27,161742.39999999997,0
16.0,BASTI,48688,566380,54312,1328175,18897,683667,23090,1021531,20879,1154892,17530,1164142,11842,897777,32405,2924851,18965,1896500,0,0,0,0,0,0,0,0,0,0,246608,11637915,2021,27,,93.9,0.0,0.0,0.0,40156.49,0.0,0.0,0.0,0.0,0.0,40250.39,0.0,23626.57,937.41,14987.71,26.25,556.6,0.29,556.89,40134.84,99.71,115.55,66.72,3.49,29.62,0.07,99.9,23612.0,,No trend yet,277719.0,,No trend yet,22873.0,,No trend yet,551847.0,,No trend yet,8456.0,,No trend yet,307244.0,,No trend yet,7113.0,,No trend yet,314648.0,,No trend yet,5634.0,,No trend yet,308664.0,,No trend yet,4256.0,,No trend yet,278604.0,,No trend yet,2596.0,,No trend yet,196011.0,,No trend yet,-664.0,,No trend yet,-93542.0,,No trend yet,15358.0,,No trend yet,1535800.0,,No trend yet,-1.0,,No trend yet,-105.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,89233.0,,No trend yet,3676890.0,,No trend yet,,,No trend yet,-59.69,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,21121.46,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,21061.77,,No trend yet,0.0,,No trend yet,8924.14,,No trend yet,616.13,,No trend yet,11669.28,,No trend yet,14.13,,No trend yet,-88.91999999999996,,No trend yet,-7.14,,No trend yet,-96.06000000000006,,No trend yet,21127.619999999995,,No trend yet,0.6599999999999966,,No trend yet,-65.85000000000001,,No trend yet,51.52,,No trend yet,0.27,,No trend yet,24.94,,No trend yet,0.07,,No trend yet,76.80000000000001,,No trend yet,161742.39999999997,105250.77000000002,0
16.0,BASTI,44023,548210,45771,1145643,11392,406291,24309,1057274,20752,1157737,15684,1046114,8255,622648,24619,2212949,13417,1341700,8,873,0,0,0,0,0,0,0,0,208230,9539439,2022,27,,-4.78,0.0,0.0,0.0,26086.22,0.0,0.0,0.0,0.0,0.0,26081.45,0.0,19107.15,364.37,5752.85,15.72,741.12,0.0,741.12,25981.21,99.62,100.24,58.69,14.97,18.44,0.14,92.24,-4665.0,39262.333333333336,High increase,-18170.0,467750.3333333333,High increase,-8541.0,43840.66666666666,Slight increase,-182532.0,1083382.0,Slight increase,-7505.0,13576.666666666666,Decrease,-277376.0,488793.6666666667,Decrease,1219.0,21125.33333333333,High increase,35743.0,928562.6666666666,High increase,-127.0,18958.666666666668,Slight increase,2845.0,1052952.3333333333,Slight increase,-1846.0,15496.0,Slight increase,-118028.0,1031931.3333333334,Slight increase,-3587.0,9781.0,Decrease,-275129.0,740730.3333333334,Decrease,-7786.0,30031.0,Decrease,-711902.0,2718731.0,Decrease,-5548.0,11996.333333333334,High increase,-554800.0,1199633.3333333333,High increase,8.0,3.0,High increase,873.0,326.0,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-38378.0,204071.0,Slight increase,-2098476.0,9712793.0,Stable,,,No trend yet,-98.68,80.90333333333334,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-14070.269999999997,28425.91333333333,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,-14168.94,28506.82,Stable,0.0,0.0,Stable,-4519.419999999998,19145.38333333333,Stable,-573.04,541.02,Decrease,-9234.86,8019.663333333333,Decrease,-10.53,18.03,Decrease,184.52,647.7466666666667,High increase,-0.29,2.5733333333333333,Decrease,184.23,650.32,High increase,-14153.629999999996,28374.42333333333,Stable,-0.0899999999999892,99.46,Slight increase,-15.310000000000002,132.39666666666668,Decrease,-8.030000000000001,46.870000000000005,High increase,11.48,7.226666666666667,High increase,-11.18,17.580000000000002,Slight increase,0.07,0.07,High increase,-7.660000000000011,71.74666666666667,High increase,105250.77000000002,157619.12999999998,0
16.0,BASTI,34315,428873,39046,982729,12668,454665,22819,997650,20716,1151025,17242,1149415,12461,944497,42381,3871632,9886,988600,712,72432,0,0,0,0,0,0,0,0,212246,11041518,2023,27,,-127.89,0.0,0.0,0.0,39125.94,0.0,0.0,0.0,0.0,0.0,38998.05,0.0,23652.69,1018.08,13313.46,86.87,937.45,19.05,956.5,39027.6,100.08,-29.55,27.1,4.58,228.31,10.41,270.4,-9708.0,42342.0,Decrease,-119337.0,514487.6666666667,Decrease,-6725.0,46376.333333333336,Decrease,-162914.0,1152182.3333333333,Decrease,1276.0,14319.0,Decrease,48374.0,514874.3333333333,Decrease,-1490.0,23406.0,Stable,-59624.0,1025485.0,Stable,-36.0,20782.33333333333,Stable,-6712.0,1154551.3333333333,Stable,1558.0,16818.666666666668,Slight increase,103301.0,1119890.3333333333,Slight increase,4206.0,10852.666666666666,High increase,321849.0,821640.6666666666,High increase,17762.0,33135.0,High increase,1658683.0,3003144.0,High increase,-3531.0,14089.333333333334,Decrease,-353100.0,1408933.3333333333,Decrease,704.0,240.0,High increase,71559.0,24435.0,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,4016.0,222361.3333333333,Stable,1502079.0,10739624.0,Slight increase,,,No trend yet,-123.11,-12.923333333333332,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,13039.72,35122.88333333333,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,12916.600000000002,35109.96333333333,High increase,0.0,0.0,Stable,4545.539999999997,22128.803333333333,Slight increase,653.71,773.2866666666667,High increase,7560.609999999999,11351.339999999998,High increase,71.15,42.946666666666665,High increase,196.33000000000004,745.0566666666667,High increase,19.05,6.446666666666666,High increase,215.38,751.5033333333334,High increase,13046.39,35047.88333333333,High increase,0.4599999999999937,99.80333333333331,Slight increase,-129.79,62.07999999999999,Decrease,-31.59,50.836666666666666,Decrease,-10.39,7.680000000000001,Decrease,209.87,92.12333333333332,High increase,10.27,3.5400000000000005,High increase,178.15999999999997,154.17999999999998,High increase,157619.12999999998,173752.14999999997,0
16.0,BASTI,25517,299565,35821,853065,16784,602081,20236,905177,19746,1099747,16524,1087663,16960,1281668,43914,3979172,21981,2198100,652,66177,0,0,0,0,0,0,0,0,218135,12372415,2024,27,,-239.81,0.0,0.0,0.0,43156.13,0.0,42916.32,28315.72,1435.34,11628.91,411.15,1252.52,23.88,1276.4,43067.52,100.35,-151.2,46.62,3.25,224.57,5.02,279.46,,,,,,-8798.0,34618.333333333336,Decrease,-129308.0,425549.3333333333,Decrease,-3225.0,40212.66666666666,Decrease,-129664.0,993812.3333333334,Decrease,4116.0,13614.666666666666,High increase,147416.0,487679.0,High increase,-2583.0,22454.666666666668,Stable,-92473.0,986700.3333333334,Stable,-970.0,20404.666666666668,Stable,-51278.0,1136169.6666666667,Stable,-718.0,16483.333333333332,Slight increase,-61752.0,1094397.3333333333,Stable,4499.0,12558.666666666666,High increase,337171.0,949604.3333333334,High increase,1533.0,36971.333333333336,High increase,107540.0,3354584.333333333,High increase,12095.0,15094.666666666666,High increase,1209500.0,1509466.6666666667,High increase,-60.0,457.3333333333333,High increase,-6255.0,46494.0,High increase,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,5889.0,212870.3333333333,Slight increase,1330897.0,10984457.333333334,High increase,,,No trend yet,-111.92,-124.16,Decrease,0.0,0.0,Stable,0.0,0.0,Stable,0.0,0.0,Stable,4030.189999999995,36122.763333333336,High increase,0.0,0.0,Stable,42916.32,14305.44,High increase,28315.72,9438.573333333334,High increase,1435.34,478.44666666666666,High increase,11628.91,3876.303333333333,High increase,-38586.9,21830.216666666667,Decrease,1252.52,417.50666666666666,High increase,-23628.81,14261.24,Decrease,258.32000000000005,886.2833333333334,High increase,29754.06,20711.276666666665,High increase,13.47999999999999,67.64666666666666,High increase,-1088.65,509.1233333333334,Decrease,27.57,21.89,High increase,-953.25,566.9566666666667,Decrease,-38803.03,21744.46,Decrease,-95.06,68.24,Decrease,309.01,116.71666666666664,High increase,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,173752.14999999997,,0
17.0,BIJNOR,41243,299496,21945,475449,7036,247946,4966,224327,3594,199369,2664,174258,2134,160896,5113,469445,878,87800,0,0,0,0,0,0,0,0,0,0,89573,2338986,2020,48,,1.34,0.0,0.0,0.0,5478.02,0.0,0.0,0.0,0.0,0.0,5479.35,0.0,4310.8,232.44,597.67,37.99,277.56,0.0,277.56,5456.45,99.58,22.9,3.1,1.56,1.4,0.0,6.06,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,,,No trend yet,22283.780000000006,63129.229999999996,0
17.0,BIJNOR,73308,547148,43026,928514,13297,467636,9253,418020,6478,358086,4902,320233,3175,239350,6232,564463,7832,783200,0,0,0,0,0,0,0,0,0,0,167503,4626650,2021,48,,-34.81,0.0,0.0,0.0,15655.1,0.0,0.0,0.0,0.0,0.0,15620.29,0.0,9253.14,600.6,4881.33,431.51,461.81,8.9,470.71,15637.29,100.11,-16.99,19.69,1.93,8.0,0.5,30.12,32065.0,,No trend yet,247652.0,,No trend yet,21081.0,,No trend yet,453065.0,,No trend yet,6261.0,,No trend yet,219690.0,,No trend yet,4287.0,,No trend yet,193693.0,,No trend yet,2884.0,,No trend yet,158717.0,,No trend yet,2238.0,,No trend yet,145975.0,,No trend yet,1041.0,,No trend yet,78454.0,,No trend yet,1119.0,,No trend yet,95018.0,,No trend yet,6954.0,,No trend yet,695400.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,77930.0,,No trend yet,2287664.0,,No trend yet,,,No trend yet,-36.150000000000006,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,10177.08,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,0.0,,No trend yet,10140.94,,No trend yet,0.0,,No trend yet,4942.339999999999,,No trend yet,368.16,,No trend yet,4283.66,,No trend yet,393.52,,No trend yet,184.25,,No trend yet,8.9,,No trend yet,193.15,,No trend yet,10180.84,,No trend yet,0.5300000000000011,,No trend yet,-39.89,,No trend yet,16.59,,No trend yet,0.3699999999999999,,No trend yet,6.6,,No trend yet,0.5,,No trend yet,24.06,,No trend yet,63129.229999999996,49191.560000000005,0
